activity,country,legal_status,notes,topic
bring food into a country,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Japan,restricted,Food can be brought into Japan but strict rules apply to animal products and some fresh items,travel
bring food into a country,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Serbia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Singapore,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Slovakia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Slovenia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,South Africa,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,South Korea,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Spain,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Sri Lanka,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Suriname,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Sweden,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Switzerland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Taiwan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Tanzania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Thailand,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Tunisia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Turkey,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Uganda,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Ukraine,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,United Arab Emirates,restricted,Food can be brought into the UAE but some items are restricted by health or religious rules,travel
bring food into a country,United Kingdom,restricted,Some food can be brought into the UK but many animal products and fresh items are restricted,travel
bring food into a country,United States,restricted,Many food items can be brought into the United States but agricultural restrictions apply to some products,travel
bring food into a country,Uruguay,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Uzbekistan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Venezuela,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Vietnam,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bring food into a country,Zimbabwe,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Albania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Algeria,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Argentina,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Armenia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Australia,restricted,"There is no limit on bringing cash into Australia, but amounts over AUD 10,000 must be declared.",travel
bringing cash into a country,Austria,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Azerbaijan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Bahrain,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Bangladesh,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Belgium,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Bolivia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Bosnia and Herzegovina,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Brazil,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Bulgaria,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Cambodia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Canada,restricted,"There is no limit on bringing cash into Canada, but amounts over CAD 10,000 must be declared.",travel
bringing cash into a country,Chile,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,China,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Colombia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Croatia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Cuba,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Czech Republic,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Denmark,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Dominican Republic,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Egypt,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Estonia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Ethiopia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Finland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,France,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Georgia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Germany,restricted,"There is no limit on bringing cash into Germany, but amounts over €10,000 must be declared.",travel
bringing cash into a country,Ghana,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Greece,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Guyana,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Hong Kong,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Hungary,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Iceland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,India,restricted,"Cash can be brought into India, but foreign currency above certain thresholds must be declared.",travel
bringing cash into a country,Indonesia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Ireland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Israel,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Italy,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Japan,restricted,"There is no limit on bringing cash into Japan, but amounts over ¥1,000,000 must be declared.",travel
bringing cash into a country,Jordan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Kazakhstan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Kenya,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Kuwait,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Laos,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Latvia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Lithuania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Luxembourg,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Malaysia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Malta,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Mexico,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Moldova,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Mongolia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Montenegro,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Morocco,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Nepal,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Netherlands,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,New Zealand,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Nigeria,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,North Macedonia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Norway,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Oman,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Pakistan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Paraguay,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Peru,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Philippines,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Poland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Portugal,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Qatar,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Romania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Saudi Arabia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Serbia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Singapore,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Slovakia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Slovenia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,South Africa,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,South Korea,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Spain,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Sri Lanka,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Suriname,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Sweden,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Switzerland,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Taiwan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Tanzania,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Thailand,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Tunisia,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Turkey,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Uganda,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Ukraine,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,United Arab Emirates,restricted,"There is no limit on bringing cash into the UAE, but amounts over AED 60,000 must be declared.",travel
bringing cash into a country,United Kingdom,restricted,"You can bring large amounts of cash into the UK, but amounts over a set threshold must be declared.",travel
bringing cash into a country,United States,restricted,"There is no limit on bringing cash into the USA, but amounts over $10,000 must be declared.",travel
bringing cash into a country,Uruguay,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Uzbekistan,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Venezuela,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Vietnam,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing cash into a country,Zimbabwe,restricted,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Albania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Algeria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Argentina,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Armenia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Australia,legal,"Duty-free allowances apply when entering Australia, covering alcohol, tobacco, and other goods within set limits.",travel
bringing duty free goods,Austria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Azerbaijan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Bahrain,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Bangladesh,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Belgium,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Bolivia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Bosnia and Herzegovina,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Brazil,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Bulgaria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Cambodia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Canada,legal,"Duty-free allowances apply when entering Canada, covering alcohol, tobacco, and other goods within set limits.",travel
bringing duty free goods,Chile,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,China,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Colombia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Croatia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Cuba,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Czech Republic,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Denmark,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Dominican Republic,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Egypt,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Estonia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Ethiopia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Finland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,France,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Georgia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Germany,legal,"Duty-free allowances apply when entering Germany, especially for non-EU travel.",travel
bringing duty free goods,Ghana,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Greece,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Guyana,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Hong Kong,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Hungary,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Iceland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,India,legal,"Duty-free allowances apply in India for alcohol, tobacco, and goods within specific limits.",travel
bringing duty free goods,Indonesia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Ireland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Israel,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Italy,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Japan,legal,"Duty-free allowances apply when entering Japan for alcohol, tobacco, and certain goods within set limits.",travel
bringing duty free goods,Jordan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Kazakhstan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Kenya,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Kuwait,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Laos,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Latvia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Lithuania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Luxembourg,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Malaysia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Malta,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Mexico,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Moldova,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Mongolia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Montenegro,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Morocco,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Nepal,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Netherlands,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,New Zealand,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Nigeria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,North Macedonia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Norway,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Oman,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Pakistan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Paraguay,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Peru,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Philippines,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Poland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Portugal,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Qatar,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Romania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Saudi Arabia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Serbia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Singapore,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Slovakia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Slovenia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,South Africa,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,South Korea,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Spain,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Sri Lanka,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Suriname,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Sweden,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Switzerland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Taiwan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Tanzania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Thailand,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Tunisia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Turkey,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Uganda,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Ukraine,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,United Arab Emirates,legal,"Duty-free allowances apply in the UAE for alcohol, tobacco, and goods within set limits.",travel
bringing duty free goods,United Kingdom,legal,"Duty-free allowances apply when entering the UK, covering alcohol, tobacco, and other goods within set limits.",travel
bringing duty free goods,United States,legal,"Duty-free allowances apply when entering the USA, covering alcohol, tobacco, and other goods within set limits.",travel
bringing duty free goods,Uruguay,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Uzbekistan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Venezuela,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Vietnam,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing duty free goods,Zimbabwe,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Albania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Algeria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Argentina,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Armenia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Australia,legal,"Personal electronics can be brought into Australia, but high-value items may be subject to duty.",travel
bringing electronics into a country,Austria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Azerbaijan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Bahrain,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Bangladesh,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Belgium,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Bolivia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Bosnia and Herzegovina,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Brazil,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Bulgaria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Cambodia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Canada,legal,"Personal electronics can be brought into Canada, but high-value items may be subject to duty.",travel
bringing electronics into a country,Chile,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,China,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Colombia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Croatia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Cuba,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Czech Republic,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Denmark,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Dominican Republic,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Egypt,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Estonia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Ethiopia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Finland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,France,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Georgia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Germany,legal,"Personal electronics can be brought into Germany, but high-value items may be subject to duty.",travel
bringing electronics into a country,Ghana,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Greece,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Guyana,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Hong Kong,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Hungary,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Iceland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,India,legal,"Personal electronics can be brought into India, but high-value goods may be subject to duty.",travel
bringing electronics into a country,Indonesia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Ireland,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Israel,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Italy,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Japan,legal,"Personal electronics can be brought into Japan, but high-value goods may be subject to declaration.",travel
bringing electronics into a country,Jordan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Kazakhstan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Kenya,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Kuwait,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Laos,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Latvia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Lithuania,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Luxembourg,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Malaysia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Malta,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Mexico,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Moldova,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Mongolia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Montenegro,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Morocco,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Nepal,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Netherlands,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,New Zealand,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Nigeria,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,North Macedonia,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Norway,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Oman,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Pakistan,legal,Estimated legal status based on general regulations. Verify locally.,travel
bringing electronics into a country,Paraguay,legal,Estimated legal status based on general regulations. Verify locally.,travel
